brand,name,shifterPartNumber,shifterName,shifterBrand,shifterSpeeds,shifterCablePull,shifterType,shifterSide,derailleurPartNumber,derailleurName,derailleurBrand,derailleurDesignSpeeds,derailleurPullRatio,derailleurSupportsMultipleFrontChainrings,cassettePartNumber,cassetteName,cassetteBrand,cassetteSpeeds,cassettePitch,cassetteMinMaxToothAvailable,cassetteMaxToothAvailable,confidence,supported,confidence_too_low,max_chain_angle_too_high,barrel_adjuster_too_low,least_pull_too_low,not_enough_range_on_derailleur,smallest_cassette_too_big_official_max_tooth,smallest_cassette_too_big_unofficial_max_tooth,smallest_cassette_too_big_with_goat_link,smallest_cassette_too_big,maxChainAngle,motionMultiplier,numberOfShiftsMatchesCogs,moreCogsThanShifts,failedAnyCriteria
Mixed,Sensah Empire Pro 12-Speed shifter/Campagnolo Ekar 13-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,2.8143382758197996e-17,False,True,True,False,False,False,False,,,False,2.7675808151980887,1.2734491951742561,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Campagnolo Ekar 13-Speed derailleur/11-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,2.684593917146951e-06,False,True,True,False,False,False,False,,,False,1.8634627498934957,1.1696866681600577,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Campagnolo Ekar 13-Speed derailleur/11-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,4.954817125456201e-07,False,True,True,False,False,False,False,,,False,2.005583840203728,1.1791196251613485,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Campagnolo Ekar 13-Speed derailleur/12-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD21-EK13,Ekar,Campagnolo,13,1.28,False,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,9.109833891064933e-05,False,True,True,False,False,False,True,,,True,2.180627390258424,1.1476764351570456,True,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Microshift Advent X 10-Speed derailleur/9-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M6205AM,Advent X,Microshift,10,1.05,False,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,2.3774672387288962e-76,False,True,True,False,False,False,False,,,False,5.490038352887621,1.5577953001829157,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Microshift Advent X 10-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M6205AM,Advent X,Microshift,10,1.05,False,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,8.637960345408298e-66,False,True,True,False,False,False,False,,,False,5.674842579298386,1.519331218696918,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Microshift Advent X 10-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M6205AM,Advent X,Microshift,10,1.05,False,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,2.3774672387288962e-76,False,True,True,False,False,False,False,,,False,6.317838858112995,1.5577953001829157,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Microshift Advent X 10-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M6205AM,Advent X,Microshift,10,1.05,False,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,8.25311725409441e-67,False,True,True,False,False,False,False,,,False,5.637296805227276,1.5231776268455177,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Microshift Advent X 10-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M6205AM,Advent X,Microshift,10,1.05,False,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,2.3774672387288962e-76,False,True,True,False,False,False,False,,,False,6.299316568328606,1.5577953001829157,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Microshift Advent X 10-Speed derailleur/11-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M6205AM,Advent X,Microshift,10,1.05,False,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,1.4809780061677469e-44,False,True,True,False,False,False,False,,,False,5.5301838333877305,1.4308638312791226,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Microshift Advent X 10-Speed derailleur/11-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M6205AM,Advent X,Microshift,10,1.05,False,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,4.387195365337084e-47,False,True,True,False,False,False,False,,,False,5.701684698809081,1.4424030557249221,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Microshift Advent X 10-Speed derailleur/12-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M6205AM,Advent X,Microshift,10,1.05,False,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,6.148508929302982e-39,False,True,True,False,False,False,True,,,True,5.846587397954973,1.403938974238924,True,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano 105 11-Speed derailleur/9-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-5800,105,Shimano,11,1.45,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.0015750099515189986,False,True,True,False,False,False,True,,,True,1.5478280018120814,1.1264494332999806,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano 105 11-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-5800,105,Shimano,11,1.45,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.029683120388906768,False,True,False,False,False,False,False,,,False,1.1182737902762732,1.0986358670456602,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano 105 11-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-5800,105,Shimano,11,1.45,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.0015750099515189986,False,True,True,False,False,False,True,,,True,1.8792613676499226,1.1264494332999806,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano 105 11-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-5800,105,Shimano,11,1.45,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.02303139511706726,False,True,False,False,False,False,False,,,False,1.0758386528838557,1.1014172236710922,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano 105 11-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-5800,105,Shimano,11,1.45,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.0015750099515189986,False,True,True,False,False,False,False,,,False,1.8563460422045361,1.1264494332999806,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano 105 11-Speed derailleur/11-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-5800,105,Shimano,11,1.45,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,0.9251312662907458,False,False,False,False,False,False,False,,,False,0.05480939092567344,1.034664664660723,False,False,False
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano 105 11-Speed derailleur/11-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-5800,105,Shimano,11,1.45,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,0.8400038636396479,False,False,False,False,False,False,False,,,False,0.22283111607620273,1.0430087345370191,False,False,False
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano 105 11-Speed derailleur/12-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-5800,105,Shimano,11,1.45,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,0.43285599794043866,False,False,False,False,False,False,True,,,True,0.01357330924862577,1.0151951682826985,True,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano CUES 10-Speed derailleur/9-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,3.6460515772801223e-72,False,True,True,False,False,False,False,,,False,5.382465633200527,1.5428976031926653,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano CUES 10-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,5.200515498207344e-62,False,True,True,False,False,False,False,,,False,5.6279864309753505,1.5048013660767972,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano CUES 10-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,3.6460515772801223e-72,False,True,True,False,False,False,False,,,False,6.295289876257857,1.5428976031926653,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano CUES 10-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,5.447081593701433e-63,False,True,True,False,False,False,False,,,False,5.599372491019109,1.508610989788384,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano CUES 10-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,3.6460515772801223e-72,False,True,True,False,False,False,False,,,False,6.274905677784292,1.5428976031926653,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano CUES 10-Speed derailleur/11-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,1.1886526293737115e-41,False,True,True,False,False,False,False,,,False,5.516395096474196,1.4171800207103002,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano CUES 10-Speed derailleur/11-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,4.530839013796767e-44,False,True,True,False,False,False,False,,,False,5.684429095416173,1.4286088918450606,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano CUES 10-Speed derailleur/12-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-U6020-10,CUES,Shimano,10,1.06,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,2.7750237778806393e-36,False,True,True,False,False,False,True,,,True,5.8831025727967265,1.3905126547291922,True,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano CUES 9-Speed derailleur/9-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,1.6054040227487338e-52,False,True,True,False,False,False,False,,,False,4.874835744051182,1.466174240963861,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano CUES 9-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-U4020,CUES,Shimano,9,1.11,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,2.305994163892706e-44,False,True,True,False,False,False,False,,,False,5.153766750946149,1.4299724078536422,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano CUES 9-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,1.6054040227487338e-52,False,True,True,False,False,False,True,,,True,5.840215612816817,1.466174240963861,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano CUES 9-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,3.7947317720556807e-45,False,True,True,False,False,False,False,,,False,5.117831139082232,1.433592591164664,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano CUES 9-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,1.6054040227487338e-52,False,True,True,False,False,False,False,,,False,5.819899591586638,1.466174240963861,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano CUES 9-Speed derailleur/11-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-U4020,CUES,Shimano,9,1.11,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,2.6535387069867777e-28,False,True,True,False,False,False,False,,,False,4.620519640066561,1.3467081917001391,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano CUES 9-Speed derailleur/11-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-U4020,CUES,Shimano,9,1.11,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,3.484731154110174e-30,False,True,True,False,False,False,False,,,False,4.7824223747607055,1.3575687416332045,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano CUES 9-Speed derailleur/12-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-U4020,CUES,Shimano,9,1.11,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,3.680847340876514e-24,False,True,True,False,False,False,True,,,True,5.045998046562023,1.3213669085229858,True,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 11-Speed derailleur/9-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M4120,Deore,Shimano,11,1.07,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,1.1491319825968486e-65,False,True,True,False,False,False,False,,,False,5.127580410140765,1.5188615969034813,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 11-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M4120,Deore,Shimano,11,1.07,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,3.73233888731056e-56,False,True,True,False,False,False,False,,,False,5.54273128354296,1.481358841424383,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 11-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M4120,Deore,Shimano,11,1.07,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,1.1491319825968486e-65,False,True,True,False,False,False,False,,,False,6.2383604535743675,1.5188615969034813,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 11-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M4120,Deore,Shimano,11,1.07,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,4.5211512826675386e-57,False,True,True,False,False,False,False,,,False,5.510162471860678,1.4851091169722928,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 11-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M4120,Deore,Shimano,11,1.07,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,1.1491319825968486e-65,False,True,True,False,False,False,False,,,False,6.21705282203059,1.5188615969034813,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 11-Speed derailleur/11-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M4120,Deore,Shimano,11,1.07,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,3.522260574514256e-37,False,True,True,False,False,False,False,,,False,5.147659800224112,1.395102503822457,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 11-Speed derailleur/11-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M4120,Deore,Shimano,11,1.07,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,2.000096288562538e-39,False,True,True,False,False,False,False,,,False,5.315092165543221,1.4063533304661864,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 11-Speed derailleur/12-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M4120,Deore,Shimano,11,1.07,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,3.310015105524069e-32,False,True,True,False,False,False,True,,,True,5.53601772026336,1.368850574987088,True,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 11-Speed derailleur/9-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M5120,Deore,Shimano,11,1.1,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,7.315422911843675e-56,False,True,True,False,False,False,False,,,False,4.41427029180565,1.4801566127525694,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 11-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M5120,Deore,Shimano,11,1.1,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,2.3640510483593954e-47,False,True,True,False,False,False,False,,,False,4.713459714988846,1.4436095358944814,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 11-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M5120,Deore,Shimano,11,1.1,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,7.315422911843675e-56,False,True,True,False,False,False,False,,,False,5.330031644851135,1.4801566127525694,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 11-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M5120,Deore,Shimano,11,1.1,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,3.592438061162948e-48,False,True,True,False,False,False,False,,,False,4.684767749453477,1.44726424358029,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 11-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M5120,Deore,Shimano,11,1.1,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,7.315422911843675e-56,False,True,True,False,False,False,False,,,False,5.311182721312257,1.4801566127525694,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 11-Speed derailleur/11-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M5120,Deore,Shimano,11,1.1,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,1.555204122562045e-30,False,True,True,False,False,False,False,,,False,4.334663599911194,1.3595512591208785,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 11-Speed derailleur/11-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M5120,Deore,Shimano,11,1.1,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,1.6427072764703328e-32,False,True,True,False,False,False,False,,,False,4.483071045099373,1.370515382178305,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 11-Speed derailleur/12-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M5120,Deore,Shimano,11,1.1,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,3.545334066435072e-26,False,True,True,False,False,False,True,,,True,4.791721157288619,1.3339683053202167,True,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 12-Speed derailleur/9-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M6100,Deore,Shimano,12,1.07,False,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,1.2266764966390447e-66,False,True,True,False,False,False,False,,,False,3.9059393057088267,1.5225305873074804,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 12-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M6100,Deore,Shimano,12,1.07,False,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,4.9823095307095014e-57,False,True,True,False,False,False,False,,,False,4.091304502411494,1.4849372394727278,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 12-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M6100,Deore,Shimano,12,1.07,False,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,1.2266764966390447e-66,False,True,True,False,False,False,False,,,False,4.572405352574962,1.5225305873074804,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 12-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M6100,Deore,Shimano,12,1.07,False,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,5.90416151497942e-58,False,True,True,False,False,False,False,,,False,4.0548038641756285,1.488696574256203,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 12-Speed derailleur/10-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M6100,Deore,Shimano,12,1.07,False,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,1.2266764966390447e-66,False,True,True,False,False,False,False,,,False,4.5579189855984525,1.5225305873074804,False,False,True
Mixed,Sensah Empire Pro 12-Speed shifter/Shimano Deore 12-Speed derailleur/11-Speed cassette,sensah-empire-pro,Empire Pro,Sensah,12,2.48,drop-bar,,RD-M6100,Deore,Shimano,12,1.07,False,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,7.609201121625756e-38,False,True,True,False,False,False,False,,,False,3.7885461394762237,1.3984725394527968,False,False,True
